ID,Target
ID_LpZUSuBA,etɛ wutu e nɔ nɔ ɖu ?
ID_LqrHfSny,vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe
ID_LtBMAYJb,vi ɔ ɖo atin ɔ wε.
ID_LvzbOTHt,etɛ wutu e nɔ yi wan nu mε ?
ID_MAANEHgJ,etɛ wutu e nɔ wa ?
ID_MAUcwimX,vi ɔ ɖo vi ɔ wɛ
ID_MBVcxojt,vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε lε wε.
ID_MDEtZMMS,dŏ mε
ID_MEUOeAXM,awii ɔ
ID_MEraCPCr,vi ɔ ɖo vi ɔ ɖo xwe ɔ mɛ
ID_MFlIKFyd,awii ce ce
ID_MGcAXHuG,un nɔ nɔ nɔ nɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_MHSHFHaU,vi ɔ ɖo xwe wε.
ID_MKWdnFpE,vi ɔ ɖo atin ɔ wε.
ID_MMXtjcqj,awii ɔ
ID_MNOSudiV,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ
ID_MNrLAQJa,mɛ ɔ nɔ wa nu bo nɔ wa
ID_MPOaiMLR,etɛ wutu e nɔ nɔ ɖu nu ye ?
ID_MPmQHPIS,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ji
ID_MQJjckxh,vi ɔ ɖo azɔ lε ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ
ID_MQkbuMUo,vi ɔ ɖo tɔ ɔ wε
ID_MRnPwPYz,awii ɔ
ID_MSPDpDJj,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ wɛ
ID_MSrkbtFK,vi ɔ ɖo atin ɔ wɛ
ID_MStdjtVm,vi ɔ nɔ yi wan nu vi ɔ ?
ID_MURbYDNw,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ
ID_MVPstOAH,vi ɔ ɖo vi ɔ ɖo vi ɔ wε ɖo vi ɔ wε
ID_MXLBeSwN,e ɖo azɔ ɔ wɛ
ID_MYqjwnQD,etɛ wutu e nɔ yi ?
ID_MZhiclNc,vi ɔ ɖo vi ɔ wε.
ID_MaPiYGPi,e ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ tɔn tɔn tɔn tɔn tɔn tɔn tɔn
ID_MbuJbuCV,vi ɔ ɖo tɔ ɔ ɖo fi
ID_MckeIXlN,bo nɔ nɔ nɔ ɖɔ bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na
ID_MewRNbCS,a na yi wan nu vi ɔ
ID_MeyjLEjc,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_MfqsdhGw,vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_Mfvzimbg,un ɖo vi ɔ ɖo vi ɔ ɖo xwe wɛ
ID_MgeELszl,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wɛ
ID_MglxrEZj,vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo atin lε wε.
ID_MiPonvIZ,vi ce lɛ
ID_MiRXjNlt,awii ɔ
ID_MiVnSRet,vi ɔ ɖo vi ɔ wɛ
ID_MjEZWYbH,vi lε nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo xwe nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_MkcMgfRu,e ɖo atin ɔ wɛ
ID_MkkRzyLn,vi ɔ ɖo atin ɔ wε.
ID_MlECOrSo,un wa
ID_MlcTQVHA,vi ɔ ɖo atin ɔ wε.
ID_MmfJbqlw,un ɖo azɔ lε ɖo vi ce lε wε
ID_MmrwYxGv,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu ye nɔ nɔ yi nu nu nu nu ye na nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na
ID_MnGqvIyx,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_MqIbnoYG,vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε wε.
ID_MrAMwyYb,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_MsLSjwKJ,vi lε ɖo atin ɔ ɖo atin ɔ wε.
ID_MtAmClcs,vi ɔ ɖo vi ɔ ɖo xwe ɔ nu mi
ID_MuMxCDyC,awii ɔ
ID_MvWJRDWc,e nɔ yi wan nu vi ce lɛ
ID_MvroSSYq,etɛ wutu e nɔ wa ?
ID_MxGIepUF,un ɖo azɔ lε nɔ ɖu nu nu bo nɔ ɖu nu bo na nɔ nɔ ɖu nu nu nu nu
ID_MxJUTZbo,vi ɔ ɖo atin ɔ wε.
ID_MyoyfQnv,awii ɔ
ID_MysRUIOl,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_NAZJkrXZ,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_NBHWdYVc,nùtɔ́
ID_NBZIZewi,vi ɔ ɖo vi ɔ ɖo vi lε wε.
ID_NBxgqoIC,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_NEbJBWFa,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wɛ
ID_NEcCcYXK,vi ɔ nɔ yi wan nu mi
ID_NHnbmMch,vi ɔ nɔ yi nu nu e nɔ wa
ID_NIDKlmrS,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ wɛ
ID_NKZTpWsJ,vi ɔ nɔ yi wan nu vi ɔ ɖo xwe ɔ wε
ID_NLJiEwoO,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_NLhNJOvh,vi ɔ ɖo vi ɔ wɛ
ID_NLxVRHOx,mi yi wan nu mi
ID_NMtmTkkU,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo atin ɔ
ID_NNMJlHGX,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe
ID_NOBnlqPU,un nɔ nɔ na na na na na yi nu nu bo na na na na yi nu nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_NOYlkizy,dŏ mε
ID_NOuRcxZz,vi ɔ ɖo xwe wɛ
ID_NOzokNXd,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_NRlcIPhO,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_NTWoTqkn,vi ɔ ɖo vi ɔ wɛ
ID_NUJFkkQw,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_NUTlQTvR,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_NVhMzFXX,un nɔ nɔ ɖo vi ɔ ɖo vi lε ɖo azɔ lε lε wε
ID_NVqYErSQ,vi ɔ ɖo vi ɔ wɛ
ID_NWpMcmtl,etɛ wutu mi nɔ yi wan nu mi ?
ID_NXAYlHbE,vi ɔ ɖo fi
ID_NXNiNaon,vi ɔ ɖo atin ɔ wε.
ID_NXrPBNNN,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_NXyzfQhP,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ tɔn tɔn tɔn tɔn tɔn tɔn tɔn tɔn tɔn tɔn lɛ
ID_NYgywQbO,vi ɔ ɖo vi ɔ wε
ID_NZBIcKwO,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_NZiAjNSX,vi ɔ ɖo fi
ID_NaNspnPt,un nɔ mɔ nu bo na na na wa nu nu bo na na na wa nu nu nu
ID_NcIwOAtj,vi ɔ ɖo atin ɔ wε.
ID_NcYwrVRH,etɛ wutu e nɔ wa ?
ID_NdLGpFfR,vi lε nɔ nɔ nɔ nɔ nɔ ɖu nu ye ɖo ye ɖo ye
ID_NdyuceUg,un ɖo azɔ ɔ wε un ɖo xwe wɛ
ID_NfLBvuVe,un na yi wan nu nu bo na na na na na na na na wa nu nu nu nu e na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_NgYuutRi,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ do nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_NgclQACM,vi ɔ ɖo xwe ce wɛ
ID_NhstmDav,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu ye
ID_NigDptJc,vi ɔ nɔ nɔ wa nu e nɔ wa
ID_NjIRfRSI,vi ɔ ɖo fi
ID_NjgbXJkb,vi ɔ ɖo atin ɔ
ID_NjsQcxza,vi ɔ ɖo atin ɔ wε
ID_NkHJsFRX,vi ɔ ɖo atin ɔ wε.
ID_NklcFCPf,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_NlaUowXW,vi ɔ ɖo atin ɔ wε.
ID_NlpgfSRa,vi lε ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_NmYqTXZw,un ɖo azɔ wε ɖo xwe wɛ
ID_NoFJpmYR,a ɖo xwe ɔ ɖo xwe wɛ
ID_NqAgcvJp,vi ɔ ɖo atin ɔ wε.
ID_Nqwktlex,vi ɔ nɔ nɔ wa nu bo nɔ nɔ wa nu nu e nɔ nɔ wa nu nu nu e nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na
ID_NqyteWMF,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ wa nu e nɔ wa
ID_NtZnWavI,awii ɔ
ID_NtjsZrzR,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_NuveICkQ,kú
ID_NvKRXcEM,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ tɔn tɔn tɔn tɔn tɔn tɔn lε lε
ID_NxvRKbmg,vi ɔ nɔ nɔ ɖu nu ye ɖo xwe ɔ
ID_NzkVrptk,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_OAUvacqC,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wε
ID_OCDsiVxv,e nɔ ɖu nu a ?
ID_OCHVtccx,vi ɔ nɔ yi wan nu bo na wa
ID_OCmCmzrl,awii ce ce
ID_ODsffvvt,e ɖo fi
ID_OEExTzaS,e nɔ ɖɔ nu bo nɔ nɔ nɔ nɔ nɔ ɖɔ nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_OEpROgWX,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_OGWnyMlh,vi ɔ ɖo atin ɔ wε.
ID_OGqyiMZw,vi lε ɖo vi lε ɖo vi lε lε lε lε ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo
ID_OHAopsLb,vi ɔ ɖo vi ɔ ɖo atin ɔ wε.
ID_OHPCkpIT,etɛ wutu e nɔ ɖu ?
ID_OHiwRrpl,etɛ wutu mi na na na yi wan nu ye na yi nu mi
ID_OIgHBNIW,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_OJObTvBP,ye ɖo azɔ wε
ID_OKsyyhrG,a ɖo azɔ ɔ wɛ
ID_OLIIkkMK,vi ɔ ɖo vi ɔ ɖo vi lε wε.
ID_OLyoTExS,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ce lε wε
ID_OMNYkEIy,vi ɔ ɖo xwe ɔ wɛ
ID_ONeMzkmf,vi ɔ ɖo tɔ ɔ wɛ
ID_ONqLjAIM,vi ɔ ɖo atin ɔ wε.
ID_ONwbDVvZ,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_OOhBNIYD,un nɔ mɔ nu nu un na na mɔ nu nu ye
ID_OOqesIpy,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ wa nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ
ID_OPsNzFCg,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu ye
ID_OQiOnLvR,un na na na na na na na na yi nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_ORjecyKn,vi ce ɖo azɔ wɛ
ID_OSwfuZob,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_OTlVpdif,vi ce ɖo vi ce wɛ
ID_OUVYAtqT,vi ɔ ɖo azɔ ɔ ɖo xwe ɔ wɛ
ID_OUtsUNVu,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_OVRPckMF,vi ɔ ɖo xwe ɔ wɛ ?
ID_OYEkwOsk,vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_OYjPeTrK,vi ɔ nɔ nɔ nɔ wa nu bo nɔ wa
ID_OZrgtavT,un na na yi wan nu nu nu nu nu nu nu nu un na na na na na na na na na na na na ɖo xwe nu nu nu nu nu nu
ID_OZydrgVF,vi ɔ ɖo xwe wε.
ID_OaNhLjsY,un nɔ yi wan nu mi ?
ID_OafgUgoT,awii ɔ
ID_OazTVSlA,xwe ɔ ɖo vi ɔ ɖo xwe ɔ
ID_OccUGPIo,nùtɔ́
ID_OdhqVtbl,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_OdmLrypi,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_OdzUmITP,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_OeLDXLeQ,vi ɔ ɖo atin ɔ wε.
ID_OeTDQAIu,vi ɔ ɖo atin ɔ wε.
ID_OfVBeveG,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ mɛ
ID_OftZMxoZ,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wɛ
ID_OjSxIlQd,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ wε.
ID_OpgPwXQS,vi ɔ ɖo xwe wɛ
ID_OqAqLCGU,vi ce nɔ yi nu nu bo na yi nu nu nu ye na wa nu nu nu nu nu ye na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_OqYvrwXG,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe
ID_OqgQOiMW,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_OrhMMcHI,vi ɔ ɖo xwe wɛ
ID_OruCLLoA,vi ɔ ɖo atin ɔ wε
ID_OuWZJUYR,bo na wa nu nu bo na na wa
ID_OxsOhRcz,nùtɔ́
ID_OyDyWTHy,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu ye ɖo ye ɖo ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_PAcgOYZO,vi ɔ nɔ wa
ID_PBensLNg,amɔ e nɔ nɔ wa nu bo nɔ nɔ wa nu bo nɔ nɔ wa nu nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na
ID_PCuEndqS,un nɔ mɔ nu bo na na mɔ nu bo na na wa nu nu ye
ID_PEKnkGYZ,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo xwe ɔ
ID_PFtcUDIp,vi ce nɔ yi nu bo nɔ nɔ ɖu nu ye
ID_PIstZqVa,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ji
ID_PIwnzuyd,vi ce ɖo xwe wɛ
ID_PJHqHxqH,vi ɔ ɖo vi ɔ wε
ID_PKZzaxbS,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_PLAlkiGU,mi na yi wan nu vi ɔ bo na yi nu ye
ID_PLtsVCrN,vi ɔ nɔ nɔ nɔ nɔ ɖu nu bo nɔ nɔ nɔ nu nu ye
ID_PNzDqfDW,vi ɔ ɖo xwe wɛ
ID_POMMFeKw,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ wa nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na
ID_PPiPISbs,e nɔ yi wan nu mi
ID_PQwDMAnL,awii ɔ
ID_PRPGrblS,un ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε ɖo xwe lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo ye ɖo
ID_PSHnxOgR,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ji
ID_PTmKsEfN,un nɔ yi wan nu we
ID_PVBwvPcd,vi ɔ nɔ nɔ nɔ na na na na yi nu nu bo na yi nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_PVegZuwa,un ɖo azɔ wε ɖo xwe wε
ID_PWGMNGVr,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe ɔ ɖo xwe lε ɖo xwe ɔ ɖo vi ɔ ɖo atin ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe lε ɖo xwe ɖo xwe ɖo
ID_PWqJJNVW,nùtɔ́
ID_PWwTKKQg,vi ɔ ɖo atin ɔ
