ID,Target
ID_ZuZdmbNB,vi ɔ ɖo vi ɔ ɖo tɔ ɔ wɛ
ID_ZuawGnbY,un ɖo xwe ce wɛ
ID_ZuhpWsdx,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_ZwGtPJbI,mi na yi wan nu mi na wa nu mi
ID_ZwcaTnqf,ma yi wan nu mi
ID_ZxPvScuj,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_ZxmClWuC,vi ɔ ɖo atin ɔ wε.
ID_ZyYQsEmw,vi ɔ ɖo atin ɔ wɛ
ID_ZzFfmPpN,e nɔ ɖɔ nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_ZzIOAJlC,vi ce ɖo vi ɔ ɖo xwe ɔ ɖo vi ɔ wɛ
ID_aAfxvkjn,vi ɔ ɖo xwe wε.
ID_aBNfEhzW,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ji
ID_aBRVaSae,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo atin ɔ ɖo tɔ ɔ ji
ID_aBkXeYOx,un ɖo xwe ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ wε ɖo xwe
ID_aCHXPvoB,bo na yi wan nu nu nu mi
ID_aDWFbhna,e ɖo azɔ ɔ ɖo azɔ ɔ ɖo xwe ɔ wε
ID_aDfWIDIO,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_aDoWavwe,awii ɔ
ID_aEXxtsOU,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_aEhmnVSK,vi lε ɖo atin ɔ wε
ID_aEpPXpOB,vi ɔ ɖo atin ɔ
ID_aGXueSlR,kofi nɔ wa nu nu bo na na wa nu bo na wa
ID_aGqKKsfI,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_aIjXZUrX,dŏ mε
ID_aIsqThcD,awii ɔ
ID_aKAqavlv,un na na na na na na na na yi nu nu vi ɔ
ID_aKqHDLeC,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_aMMHXeuX,mi nɔ yi wan nu vi ɔ ɖo azɔ ɔ ɖo xwe ɔ
ID_aMaoBbzo,un ɖo azɔ ce wɛ un ɖo
ID_aMcMDeHT,vi ɔ ɖo vi lε ɖo vi lε lε lε lε ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo
ID_aPArscqe,e ɖo vi ɔ ɖo vi ɔ wɛ
ID_aPqwFxcT,vi ce nɔ yi wan nu vi ce lɛ
ID_aQOfcmhB,vi ɔ nɔ nɔ nɔ nɔ nɔ wa nu nu ye
ID_aRBUCFkr,awii ɔ ɖo xwe ɔ wɛ
ID_aRszcEJj,vi ɔ nɔ yi nu nu
ID_aSZLdMHH,vi ɔ nɔ wa nu bo nɔ wa nu bo wa
ID_aTXrYQdb,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_aTrBGJFF,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_aUBvoyxO,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ
ID_aWDOnwzI,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_aZHvoFIe,nùtɔ́
ID_abRytWFJ,un ɖo azɔ ɔ ɖo azɔ ɔ ɖo xwe ɔ wε
ID_abjPMqsk,nùtɔ́
ID_acsjZSGD,vi ɔ ɖo atin ɔ wε.
ID_adVfrUoq,vi ɔ ɖo atin ɔ wε.
ID_aehATTid,vi ɔ ɖo fi
ID_ahSCHoPx,un nɔ nɔ mɔ nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu nu nu nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_ahfilwWr,vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo ye ɖo ye ɖo
ID_ajVHRjZp,vi ɔ ɖo azɔ ɔ ɖo xwe ɔ wɛ
ID_ajVyXPvs,awii ɔ
ID_akwUHfOM,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_amCLNrPy,e nɔ wa
ID_anWvfpvy,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo xwe ɔ ji
ID_anjtfowd,e ɖo vi ɔ ɖo vi ɔ wɛ
ID_asjjGdkZ,mi yi wan nu mi
ID_asvynAEH,vi ɔ ɖo vi ɔ wε
ID_avYWSNdm,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ
ID_avynqpJP,vi ɔ ɖo xwe wɛ ?
ID_awbMhBgq,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo ye ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε
ID_awcJhejv,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_axIknUbN,etɛ wutu e nɔ nɔ nɔ ɖo xwe ɔ ?
ID_ayVLWYTl,vi ɔ ɖo xwe ɔ wɛ
ID_aykiRzpN,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi wan nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na
ID_azCwwKtO,vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_bAYScjxP,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ji
ID_bAqnkvzX,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_bAroJjjQ,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo xwe ɔ ɖo xwe ɔ ɖo xwe ɔ ɖo xwe lε ɖo xwe lε ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye nɔ ɖo
ID_bCBaAcnt,un nɔ nɔ nɔ ɖɔ nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na ɖo
ID_bCRhPgRh,vi ɔ ɖo tɔ ɔ ɖo tɔ tɔn tɔn tɔn tɔn wɛ
ID_bDnVCaKv,vi ɔ ɖo atin ɔ wε.
ID_bDtWjkRX,vi ɔ ɖo xwe ɔ nɔ ɖu nu mɛ
ID_bDvEYbmg,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ wɛ
ID_bFAEmqyX,un ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε lε wε
ID_bGdOmitK,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_bGliaodv,mi ɖo azɔ ɔ ɖo xwe wε
ID_bJFvTgbh,vi ɔ ɖo atin ɔ wε.
ID_bJbwrhZz,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe tɔn tɔn tɔn tɔn tɔn tɔn lɛ
ID_bKefHdKC,vi lɛ
ID_bLBpNGiC,vi ɔ ɖo vi ɔ wɛ
ID_bLEoQEVU,e nɔ wa nu bo nɔ wa nu bo nɔ wa
ID_bNdmyzCN,e nɔ nɔ ɖɔ nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na
ID_bOIPEyKy,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na
ID_bONiJkur,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖe wε ?
ID_bRyQYeUY,vi ɔ ɖo atin ɔ wε.
ID_bSRdhkST,e nɔ wa
ID_bSzWgciE,vi lε ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo ye ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε ɖo ye ɖo xwe lε ɖo xwe lε ɖo ye ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo ye ɖo ye ɖo
ID_bThfAjRk,vi ɔ ɖo atin ɔ wε.
ID_bUAKwLgJ,vi ɔ nɔ ɖu nu vi ɔ ?
ID_bUOLVzCg,awii ɔ
ID_bUdEkWQt,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_bVYYuFid,vi ɔ ɖo xwe ɔ ɖo xwe ɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_bVetAUlp,a nɔ nɔ yi nu nu bo na wa nu nu e nɔ wa
ID_bVnwocXz,un ɖo vi ɔ ɖo xwe ɔ ɖo vi ɔ ɖo xwe tɔn lε wε
ID_bXtYdKuy,vi ɔ ɖo fi
ID_bYElUCjP,e nɔ ɖɔ nu nu nu bo nɔ nɔ wa nu mi
ID_bYFQHxDs,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo tɔ ɔ
ID_baNHpxVV,bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na
ID_bbZkdJco,vi lε nɔ nɔ nɔ nɔ nɔ nɔ ɖo xwe ɔ
ID_bbsLLGIE,nùtɔ́
ID_bcOyBtZz,un na na na na mɔ nu ye ɖo azɔ ɔ ɖo xwe ɔ wɛ
ID_bcYNkgIN,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_bcpqXFrf,mi na yi wan nu mi na wa nu mi
ID_bdttYDhS,vi ɔ ɖo vi ɔ ɖo vi lε wε.
ID_bfFhBnsT,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ
ID_bfaFayao,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_bfxWywYo,mi yi wan mi
ID_bhXtXWhk,vi ɔ nɔ yi wan nu mi na yi wan nu mi ?
ID_bjgkctVM,awii ɔ
ID_bjyRxhwC,vi ɔ ɖo atin ɔ wε.
ID_bkJDCBpV,un ɖo azɔ ce ɖo xwe ɔ ɖo xwe ce wɛ
ID_bkXGqgBV,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_bkzjamot,dŏ mε
ID_blplfawA,vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ji
ID_bmAEXorl,vi ɔ ɖo xwe wɛ
ID_bmkuSwHG,vi ɔ nɔ nɔ nɔ nɔ nɔ yi nu ye
ID_bmzNZgDB,vi ɔ ɖo atin ɔ wε.
ID_bnaVexRs,vi ɔ ɖo atin ɔ
ID_boTswmXI,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_bpSVOsKO,vi ɔ nɔ nɔ nɔ yi wan nu vi ɔ ?
ID_bpZOqrzJ,gan ɔ nɔ wa
ID_bqNNfMaC,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe tɔn tɔn tɔn tɔn ɔ
ID_brOmkGAX,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wε
ID_brlZaMFY,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ
ID_bsZHVlXv,vi ɔ ɖo vi ɔ wɛ
ID_bsfntqqG,vi ɔ ɖo xwe wɛ
ID_bsovPDYG,vi ɔ ɖo xwe ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_btXOrCsM,e nɔ yi wan nu bo na wa nu mi
ID_bthpyonf,vi ɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_buFJMfYZ,vi ɔ ɖo vi ɔ wɛ
ID_bucwSvoV,e nɔ wa nu nu bo nɔ wa nu e nɔ wa
ID_bujiKFIW,awii ɔ
ID_bupLFpJt,awii ɔ
ID_bvlvIGAy,nùtɔ́
ID_bwfYVrkA,e nɔ ɖu nu ye
ID_bwgidaQM,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe ɔ ji
ID_bwkWioaD,vi ɔ ɖo xwe wε.
ID_bxxycYQF,dŏ mε
ID_byETCCWl,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ
ID_bzDMKBfz,vi ɔ ɖo vi ɔ ɖo atin ɔ wε.
ID_bzsNBYmV,vi ɔ ɖo atin ɔ
ID_cANlDaZO,etɛ wutu e nɔ nɔ nɔ ɖu nu ye ɖe ?
ID_cAyxVUpu,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_cBAXllMR,etɛ wutu mi nɔ na na na na na yi nu nu nu ye na yi nu nu nu nu nu ye na na na na yi nu nu nu ye na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_cBViimWf,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_cBizblZR,vi ɔ ɖo atin ɔ wε.
ID_cBlwWNWz,awii ɔ
ID_cENBamiv,vi ɔ ɖo xwe ɔ wɛ
ID_cFNVEEQu,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_cFUDEffP,vi ɔ nɔ yi wan nu vi ɔ ɖo xwe ɔ wε
ID_cJsPdDAY,vi ɔ nɔ nɔ nɔ nɔ nɔ yi nu ye ɖo xwe ɔ
ID_cLXHYOYk,bo nɔ yi wan nu vi ɔ ɖo xwe ɔ
ID_cMSEGsHg,un nɔ yi wan nu nu nu un na yi nu nu nu nu un na yi nu nu
ID_cPiWYSBH,awii ɔ
ID_cTVwdrxV,awii ɔ
ID_cVLAhntI,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_cVVkZAPr,nùtɔ́
ID_cVxKKRQY,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_cYSKXzDD,un ɖo azɔ ɔ ɖo xwe ɔ ɖo xwe ɔ wε
ID_cYgEHhwR,vi ɔ ɖo xwe ɔ wɛ
ID_cambARWW,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_ceIEwoIl,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ mɛ
ID_cezSVNEl,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ
ID_cgCvlDxX,kofi wa
ID_cgKanlLB,un nɔ yi wan nu nu bo na wa nu nu nu e na na wa nu nu nu nu e
ID_cgWLkzEP,mɛ !
ID_chediXsj,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_chkxYWED,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ mɛ
ID_clVMEmUf,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe
ID_cmEELzlO,dŏ mε
ID_cravoowC,dŏ alɔ̀
ID_csXKnjcr,un na na yi wan nu bo na wa nu nu ye
ID_ctptnSdV,un ɖo azɔ ɔ ɖo xwe wɛ un nɔ ɖu wɛ
ID_cuQhOtzd,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_cutjNlYv,vi ɔ nɔ wa nu bo nɔ wa nu bo nɔ wa
ID_cuvCSrVS,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_cwQUCpwy,kofi yi wan nu mi
ID_cwfiWZWz,awii ɔ
ID_cwlAEYFW,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe ɔ ɖo xwe lε ɖo xwe ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɖo ye ɖo
ID_cxZvjbPu,vi ɔ ɖo azɔ ɔ nɔ ɖu nu mɛ
ID_cxhYnyLq,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo atin ɔ wε.
ID_cyEuJinF,e nɔ ɖu nu bo nɔ wa
ID_cyTOnDBS,un nɔ nɔ mɔ nu bo nɔ nɔ nɔ nɔ nɔ nɔ nu nu nu nu nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu nu ye na nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na ɖo
ID_cywzrfjA,nùtɔ́
ID_czAdfiGV,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_dAsQpfbw,vi lɛ
ID_dDKlClXG,dŏ mε
ID_dENiPfrL,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_dEeyRGVU,etɛ wutu mi nɔ yi wan nu mi ?
ID_dEwZnCPH,vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_dFTpNkmP,e nɔ mɔ nu nu bo nɔ nɔ nɔ wa nu e nɔ wa nu nu e nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_dGboNXEs,awii ɔ
ID_dIdfoEDK,vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo atin lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo ye
ID_dIdqabII,vi ɔ nɔ wa nu bo na wa nu mi
ID_dLYEYDHh,mi na yi wan nu vi lε ɖo vi lɛ
ID_dMhYNZZR,un nɔ mɔ nu bo nɔ nɔ nɔ ɖu nu nu nu nu ye
ID_dPLHxmcm,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ wɛ
ID_dSIQUkdR,awii ɔ
ID_dUFqqdsG,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_dUKXHnBx,vi ɔ nɔ nɔ wa nu e nɔ wa nu e nɔ
ID_dVRpBnPP,vi ɔ ɖo xwe wε
ID_dVjRkSBO,vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_dVwnnHNf,awii ce
